file_path,filename,project,doc_type,ext,created_at,folder_type
test_workspace\2025_3분기_마케팅_캠페인\-최종.jpg,-최종.jpg,2025 3분기 마케팅 캠페인,요구사항정의서,.jpg,2024-12-07 09:00:41,project_folder
test_workspace\2025_3분기_마케팅_캠페인\-최종본(1)lfodwv.jpg,-최종본(1)lfodwv.jpg,2025 3분기 마케팅 캠페인,이슈,.jpg,2025-02-03 07:23:41,project_folder
test_workspace\_EDITQZ_34.xlsx,_EDITQZ_34.xlsx,사내 업무 효율화 TF,개선안,.xlsx,2025-06-13 03:01:41,root
test_workspace\-사본.docx,-사본.docx,기타,요구사항정의서,.docx,2025-02-02 07:08:41,root
test_workspace\협력사\-사본6q5yv.png,-사본6q5yv.png,협력사,결과보고서,.png,2025-03-26 10:14:41,project_folder
test_workspace\folder_2999_D\-사본.pdf,-사본.pdf,협력사,계약,.pdf,2024-12-21 08:52:41,random_folder
test_workspace\folder_9952_J\견적.txt,견적.txt,협력사,설문결과,.txt,2025-02-19 13:59:41,random_folder
test_workspace\folder_4546_U\v2.jpg,v2.jpg,협력사,설문결과,.jpg,2024-09-01 01:57:41,random_folder
test_workspace\사내_업무_효율화_TF\-최종본(1).xlsx,-최종본(1).xlsx,사내 업무 효율화 TF,계약,.xlsx,2024-10-17 19:06:41,project_folder
test_workspace\신제품_퀀텀_출시\-최종수정.pdf,-최종수정.pdf,신제품 '퀀텀' 출시,계약,.pdf,2025-07-16 18:08:41,project_folder
test_workspace\-최종(최종).txt,-최종(최종).txt,2025 3분기 마케팅 캠페인,계약,.txt,2025-04-29 10:28:41,root
test_workspace\수정본6u.png,수정본6u.png,내부지원,개선안,.png,2025-02-20 23:27:41,root
test_workspace\folder_3530_]\-최종본(1)_47.xlsx,-최종본(1)_47.xlsx,협력사,회의록,.xlsx,2024-12-08 14:00:41,random_folder
test_workspace\내부지원\-최종본(1)CYO.txt,-최종본(1)CYO.txt,내부지원,피드백,.txt,2025-04-21 00:30:41,project_folder
test_workspace\보고서231.docx,보고서231.docx,신제품 '퀀텀' 출시,요구사항정의서,.docx,2025-07-18 21:09:41,root
test_workspace\신제품_퀀텀_출시\_last1i.txt,_last1i.txt,신제품 '퀀텀' 출시,피드백,.txt,2025-01-13 14:35:41,project_folder
test_workspace\신제품_퀀텀_출시\지원요청.xlsx,지원요청.xlsx,신제품 '퀀텀' 출시,요구사항정의서,.xlsx,2024-10-03 15:03:41,project_folder
test_workspace\folder_7492_B\계약.pdf,계약.pdf,외부고객,결과보고서,.pdf,2025-07-28 07:03:41,random_folder
test_workspace\사내_업무_효율화_TF\계약@#.pdf,계약@#.pdf,사내 업무 효율화 TF,예산안,.pdf,2024-09-15 12:55:41,project_folder
test_workspace\외부고객\-최종본_73.png,-최종본_73.png,외부고객,이슈,.png,2024-11-10 12:49:41,project_folder
test_workspace\사내_업무_효율화_TF\지원요청@#.pptx,지원요청@#.pptx,사내 업무 효율화 TF,광고시안,.pptx,2025-01-27 01:15:41,project_folder
test_workspace\첨부@#.pptx,첨부@#.pptx,사내 업무 효율화 TF,요구사항정의서,.pptx,2025-03-28 17:32:41,root
test_workspace\folder_9694_O\-사본.pptx,-사본.pptx,외부고객,계약,.pptx,2025-07-03 20:47:41,random_folder
test_workspace\folder_9156_Q\수정본60me.docx,수정본60me.docx,2025 3분기 마케팅 캠페인,예산안,.docx,2025-07-27 11:49:41,random_folder
test_workspace\folder_2999_D\FINAL_46.pdf,FINAL_46.pdf,외부고객,개발일정,.pdf,2025-01-03 00:10:41,random_folder
test_workspace\folder_7026_Z\결과.jpg,결과.jpg,외부고객,피드백,.jpg,2024-10-13 04:58:41,random_folder
test_workspace\협력사\참고@#.png,참고@#.png,협력사,캠페인제안서,.png,2025-05-04 08:06:41,project_folder
test_workspace\folder_9941_A\v1@#.pdf,v1@#.pdf,외부고객,이슈,.pdf,2025-05-11 09:12:41,random_folder
test_workspace\ver2.xlsx,ver2.xlsx,사내 업무 효율화 TF,광고시안,.xlsx,2024-11-22 17:38:41,root
test_workspace\협력사\-최종본(1).docx,-최종본(1).docx,협력사,피드백,.docx,2025-02-26 00:37:41,project_folder
test_workspace\folder_6933_X\_edituqm2h4.jpg,_edituqm2h4.jpg,사내 업무 효율화 TF,예산안,.jpg,2024-09-22 02:53:41,random_folder
test_workspace\-최종본(1).jpg,-최종본(1).jpg,외부고객,예산안,.jpg,2025-08-05 09:42:41,root
test_workspace\이슈.xlsx,이슈.xlsx,외부고객,고객문의,.xlsx,2025-03-05 00:57:41,root
test_workspace\folder_6611_E\QnA.jpg,QnA.jpg,사내 업무 효율화 TF,계약,.jpg,2024-12-31 17:47:41,random_folder
test_workspace\v1_65.docx,v1_65.docx,신제품 '퀀텀' 출시,발표자료,.docx,2025-05-23 06:06:41,root
test_workspace\신제품_퀀텀_출시\지원요청b0.txt,지원요청b0.txt,신제품 '퀀텀' 출시,이슈,.txt,2025-05-23 05:12:41,project_folder
test_workspace\folder_4687_T\계약ss.docx,계약ss.docx,신제품 '퀀텀' 출시,발표자료,.docx,2025-03-28 10:23:41,random_folder
test_workspace\folder_2228_^\-최종(최종).jpg,-최종(최종).jpg,외부고객,개선안,.jpg,2025-05-25 13:39:41,random_folder
test_workspace\folder_8983_[\-최종수정.jpg,-최종수정.jpg,사내 업무 효율화 TF,예산안,.jpg,2024-11-12 06:22:41,random_folder
test_workspace\folder_9156_Q\-최종본.pptx,-최종본.pptx,기타,설문결과,.pptx,2025-05-06 14:42:41,random_folder
test_workspace\사내_업무_효율화_TF\_복사본.pdf,_복사본.pdf,사내 업무 효율화 TF,회의록,.pdf,2025-05-10 14:55:41,project_folder
test_workspace\folder_6561_Y\-최종(2)@#.txt,-최종(2)@#.txt,협력사,디자인시안,.txt,2024-09-24 08:25:41,random_folder
test_workspace\-최종(최종).pdf,-최종(최종).pdf,협력사,개선안,.pdf,2025-05-02 02:19:41,root
test_workspace\회의@#.docx,회의@#.docx,외부고객,캠페인제안서,.docx,2025-07-23 07:07:41,root
test_workspace\협력사\수정본_69.txt,수정본_69.txt,협력사,캠페인제안서,.txt,2025-04-04 13:03:41,project_folder
test_workspace\folder_9156_Q\최종본_23.pdf,최종본_23.pdf,사내 업무 효율화 TF,QnA,.pdf,2024-12-05 23:22:41,random_folder
test_workspace\-최종본(2)@#.txt,-최종본(2)@#.txt,2025 3분기 마케팅 캠페인,피드백,.txt,2024-10-21 02:37:41,root
test_workspace\(1)HY6D7M.xlsx,(1)HY6D7M.xlsx,기타,예산안,.xlsx,2024-10-02 15:50:41,root
test_workspace\이슈.docx,이슈.docx,외부고객,캠페인제안서,.docx,2025-06-13 13:37:41,root
test_workspace\내부지원\draft.xlsx,draft.xlsx,내부지원,캠페인제안서,.xlsx,2024-08-26 00:36:41,project_folder
test_workspace\folder_4493_I\자료.png,자료.png,신제품 '퀀텀' 출시,기획안,.png,2024-10-24 10:14:41,random_folder
test_workspace\folder_4967_L\계약ZHCPZ.jpg,계약ZHCPZ.jpg,협력사,고객문의,.jpg,2025-05-10 06:52:41,random_folder
test_workspace\피드백.docx,피드백.docx,내부지원,결과보고서,.docx,2024-09-28 15:00:41,root
test_workspace\내부지원\(최종)qgg2v.jpg,(최종)qgg2v.jpg,내부지원,지원요청,.jpg,2024-12-26 04:12:41,project_folder
test_workspace\협력사\결과7ucms_35.png,결과7ucms_35.png,협력사,개발일정,.png,2025-03-12 16:57:41,project_folder
test_workspace\folder_3025_M\-최종본(2).xlsx,-최종본(2).xlsx,사내 업무 효율화 TF,회의록,.xlsx,2025-06-21 15:03:41,random_folder
test_workspace\folder_9583_R\-최종본(최종).xlsx,-최종본(최종).xlsx,2025 3분기 마케팅 캠페인,설문결과,.xlsx,2025-02-12 02:56:41,random_folder
test_workspace\v304vp_6.docx,v304vp_6.docx,기타,견적,.docx,2024-11-26 02:57:41,root
test_workspace\folder_4687_T\회의.png,회의.png,기타,결과보고서,.png,2025-02-19 02:35:41,random_folder
test_workspace\folder_6561_Y\피드백.pdf,피드백.pdf,외부고객,QnA,.pdf,2025-06-16 10:11:41,random_folder
test_workspace\사내_업무_효율화_TF\(1).pptx,(1).pptx,사내 업무 효율화 TF,발표자료,.pptx,2024-08-20 10:47:41,project_folder
test_workspace\(최종)l6gh.png,(최종)l6gh.png,2025 3분기 마케팅 캠페인,견적,.png,2024-12-09 19:14:41,root
test_workspace\folder_7956_W\-사본mj.jpg,-사본mj.jpg,협력사,결과보고서,.jpg,2025-02-06 15:33:41,random_folder
test_workspace\이슈k5cxd.txt,이슈k5cxd.txt,기타,개선안,.txt,2025-03-16 10:55:41,root
test_workspace\-최종(최종).png,-최종(최종).png,외부고객,기획안,.png,2025-05-24 02:12:41,root
test_workspace\folder_6611_E\-최종(1).docx,-최종(1).docx,사내 업무 효율화 TF,디자인시안,.docx,2024-10-28 19:19:41,random_folder
test_workspace\folder_2614_K\v2.pptx,v2.pptx,협력사,개발일정,.pptx,2025-06-02 00:22:41,random_folder
test_workspace\folder_6611_E\지원요청.pptx,지원요청.pptx,2025 3분기 마케팅 캠페인,이슈,.pptx,2024-10-02 23:20:41,random_folder
test_workspace\외부고객\-최종수정l7pa.pdf,-최종수정l7pa.pdf,외부고객,견적,.pdf,2025-07-07 07:27:41,project_folder
test_workspace\folder_6933_X\지원요청gd6pf.docx,지원요청gd6pf.docx,신제품 '퀀텀' 출시,QnA,.docx,2025-04-30 12:24:41,random_folder
test_workspace\folder_5266_H\QnA.txt,QnA.txt,사내 업무 효율화 TF,이슈,.txt,2025-04-13 03:17:41,random_folder
test_workspace\기타\고객문의.docx,고객문의.docx,기타,캠페인제안서,.docx,2025-07-25 23:23:41,project_folder
test_workspace\folder_7026_Z\V3MP.pptx,V3MP.pptx,사내 업무 효율화 TF,회의록,.pptx,2025-03-08 16:05:41,random_folder
test_workspace\draftbh49.png,draftbh49.png,외부고객,캠페인제안서,.png,2025-03-03 01:31:41,root
test_workspace\folder_9156_Q\-최종본(2)eety_75.png,-최종본(2)eety_75.png,내부지원,디자인시안,.png,2024-09-15 12:53:41,random_folder
test_workspace\folder_7026_Z\견적@#.png,견적@#.png,협력사,발표자료,.png,2024-12-17 19:56:41,random_folder
test_workspace\folder_2614_K\보고서gl399s@#.png,보고서gl399s@#.png,2025 3분기 마케팅 캠페인,개선안,.png,2025-05-10 03:30:41,random_folder
test_workspace\folder_5723_C\-최종수정.pdf,-최종수정.pdf,사내 업무 효율화 TF,결과보고서,.pdf,2025-01-17 00:16:41,random_folder
test_workspace\folder_9941_A\-최종(1)_80.png,-최종(1)_80.png,2025 3분기 마케팅 캠페인,고객문의,.png,2025-02-20 00:12:41,random_folder
test_workspace\사내_업무_효율화_TF\(1).pdf,(1).pdf,사내 업무 효율화 TF,피드백,.pdf,2025-08-15 13:32:41,project_folder
test_workspace\folder_4555_G\보고서.pptx,보고서.pptx,외부고객,이슈,.pptx,2025-04-20 21:15:41,random_folder
test_workspace\참고.pptx,참고.pptx,2025 3분기 마케팅 캠페인,QnA,.pptx,2025-07-05 01:49:41,root
test_workspace\-최종본(2).docx,-최종본(2).docx,기타,기획안,.docx,2025-04-21 07:45:41,root
test_workspace\최종본@#.pptx,최종본@#.pptx,외부고객,캠페인제안서,.pptx,2025-04-01 12:55:41,root
test_workspace\-ver75g9.png,-ver75g9.png,협력사,지원요청,.png,2024-09-11 22:47:41,root
test_workspace\folder_2228_^\v2.png,v2.png,신제품 '퀀텀' 출시,피드백,.png,2024-12-21 01:02:41,random_folder
test_workspace\folder_2614_K\이슈.pdf,이슈.pdf,2025 3분기 마케팅 캠페인,광고시안,.pdf,2025-04-27 13:41:41,random_folder
test_workspace\folder_1478_S\-최종본(최종)v3tpm.pptx,-최종본(최종)v3tpm.pptx,기타,계약,.pptx,2025-03-24 09:24:41,random_folder
test_workspace\-최종본.pdf,-최종본.pdf,사내 업무 효율화 TF,지원요청,.pdf,2025-03-09 16:59:41,root
test_workspace\최종본.txt,최종본.txt,기타,지원요청,.txt,2025-08-04 09:24:41,root
test_workspace\folder_2999_D\v2hbr.xlsx,v2hbr.xlsx,협력사,기획안,.xlsx,2025-06-06 15:37:41,random_folder
test_workspace\folder_3530_]\-최종본.docx,-최종본.docx,2025 3분기 마케팅 캠페인,고객문의,.docx,2025-07-17 00:16:41,random_folder
test_workspace\-최종본(최종).pdf,-최종본(최종).pdf,협력사,결과보고서,.pdf,2025-05-25 15:58:41,root
test_workspace\folder_7026_Z\QnA.txt,QnA.txt,외부고객,견적,.txt,2025-01-28 19:09:41,random_folder
test_workspace\folder_3455_\결과@#.pptx,결과@#.pptx,내부지원,설문결과,.pptx,2025-05-02 03:30:41,random_folder
test_workspace\folder_3530_]\지원요청.pptx,지원요청.pptx,사내 업무 효율화 TF,계약,.pptx,2025-04-02 21:50:41,random_folder
test_workspace\이슈.png,이슈.png,신제품 '퀀텀' 출시,요구사항정의서,.png,2024-12-15 20:10:41,root
test_workspace\내부지원\회의.pdf,회의.pdf,내부지원,결과보고서,.pdf,2025-04-07 22:07:41,project_folder
test_workspace\외부고객\QnA.png,QnA.png,외부고객,캠페인제안서,.png,2024-09-14 11:03:41,project_folder
test_workspace\기타\V3LW.docx,V3LW.docx,기타,계약,.docx,2024-09-13 06:31:41,project_folder
test_workspace\folder_5179_F\수정본@#.xlsx,수정본@#.xlsx,신제품 '퀀텀' 출시,피드백,.xlsx,2024-12-15 01:14:41,random_folder
test_workspace\(1).png,(1).png,기타,발표자료,.png,2024-11-10 18:56:41,root
test_workspace\내부지원\_edit@#.xlsx,_edit@#.xlsx,내부지원,기획안,.xlsx,2024-12-06 17:15:41,project_folder
test_workspace\이슈.xlsx,이슈.xlsx,외부고객,QnA,.xlsx,2024-08-29 20:33:41,root
test_workspace\사내_업무_효율화_TF\계약.xlsx,계약.xlsx,사내 업무 효율화 TF,기획안,.xlsx,2024-10-07 12:57:41,project_folder
test_workspace\folder_1478_S\수정본.xlsx,수정본.xlsx,사내 업무 효율화 TF,발표자료,.xlsx,2025-07-25 08:33:41,random_folder
test_workspace\folder_4546_U\피드백dg.xlsx,피드백dg.xlsx,사내 업무 효율화 TF,QnA,.xlsx,2025-07-19 01:39:41,random_folder
test_workspace\folder_2614_K\_EDITB3C.pdf,_EDITB3C.pdf,사내 업무 효율화 TF,계약,.pdf,2025-05-07 03:07:41,random_folder
test_workspace\내부지원\수정본.txt,수정본.txt,내부지원,예산안,.txt,2024-11-03 12:15:41,project_folder
test_workspace\지원요청rtx.docx,지원요청rtx.docx,내부지원,지원요청,.docx,2025-01-14 19:38:41,root
test_workspace\외부고객\-ver.xlsx,-ver.xlsx,외부고객,결과보고서,.xlsx,2024-10-06 08:01:41,project_folder
test_workspace\기타\회의_67.xlsx,회의_67.xlsx,기타,예산안,.xlsx,2024-09-04 13:35:41,project_folder
test_workspace\계약.pptx,계약.pptx,기타,회의록,.pptx,2025-02-18 20:34:41,root
test_workspace\folder_3530_]\-최종8xi.txt,-최종8xi.txt,2025 3분기 마케팅 캠페인,고객문의,.txt,2025-03-17 20:43:41,random_folder
test_workspace\folder_4555_G\수정본_1.jpg,수정본_1.jpg,외부고객,결과보고서,.jpg,2024-08-22 18:31:41,random_folder
test_workspace\-최종본(최종).txt,-최종본(최종).txt,사내 업무 효율화 TF,결과보고서,.txt,2025-02-08 22:49:41,root
test_workspace\folder_2614_K\수정본.png,수정본.png,신제품 '퀀텀' 출시,고객문의,.png,2025-02-22 10:53:41,random_folder
test_workspace\첨부.docx,첨부.docx,2025 3분기 마케팅 캠페인,광고시안,.docx,2024-09-13 03:01:41,root
test_workspace\-최종(2).jpg,-최종(2).jpg,2025 3분기 마케팅 캠페인,계약,.jpg,2024-09-01 12:52:41,root
test_workspace\신제품_퀀텀_출시\draftyi.jpg,draftyi.jpg,신제품 '퀀텀' 출시,요구사항정의서,.jpg,2025-02-15 00:54:41,project_folder
test_workspace\folder_9583_R\계약.pptx,계약.pptx,2025 3분기 마케팅 캠페인,지원요청,.pptx,2024-11-03 21:05:41,random_folder
test_workspace\folder_3025_M\지원요청_78.png,지원요청_78.png,사내 업무 효율화 TF,견적,.png,2025-02-15 14:01:41,random_folder
test_workspace\folder_9694_O\-VERJAQCC1@#.xlsx,-VERJAQCC1@#.xlsx,협력사,고객문의,.xlsx,2025-08-05 14:09:41,random_folder
test_workspace\folder_7026_Z\draftmh4y.txt,draftmh4y.txt,외부고객,피드백,.txt,2025-06-06 06:12:41,random_folder
test_workspace\folder_9694_O\-최종.png,-최종.png,신제품 '퀀텀' 출시,예산안,.png,2024-10-27 02:03:41,random_folder
test_workspace\folder_7956_W\지원요청2yuvtl.txt,지원요청2yuvtl.txt,신제품 '퀀텀' 출시,개발일정,.txt,2025-01-01 03:48:41,random_folder
test_workspace\folder_3530_]\-ver.png,-ver.png,외부고객,요구사항정의서,.png,2025-06-12 22:39:41,random_folder
test_workspace\folder_9156_Q\-최종.docx,-최종.docx,외부고객,지원요청,.docx,2024-12-30 20:00:41,random_folder
test_workspace\folder_9694_O\-VER.pdf,-VER.pdf,기타,기획안,.pdf,2024-12-23 19:36:41,random_folder
test_workspace\folder_4555_G\최종본.txt,최종본.txt,사내 업무 효율화 TF,캠페인제안서,.txt,2024-10-08 15:15:41,random_folder
test_workspace\수정본.txt,수정본.txt,사내 업무 효율화 TF,개발일정,.txt,2025-05-04 03:58:41,root
test_workspace\folder_5179_F\_EDIT.pdf,_EDIT.pdf,사내 업무 효율화 TF,피드백,.pdf,2025-04-14 00:48:41,random_folder
test_workspace\보고서e7t4u@#.txt,보고서e7t4u@#.txt,신제품 '퀀텀' 출시,회의록,.txt,2025-04-30 14:30:41,root
test_workspace\v2yfz.png,v2yfz.png,외부고객,계약,.png,2025-08-15 05:19:41,root
test_workspace\이슈.png,이슈.png,기타,개선안,.png,2025-06-02 12:26:41,root
test_workspace\V3.docx,V3.docx,2025 3분기 마케팅 캠페인,요구사항정의서,.docx,2024-10-19 13:20:41,root
test_workspace\folder_7492_B\이슈_22.pdf,이슈_22.pdf,내부지원,개발일정,.pdf,2024-12-07 21:41:41,random_folder
test_workspace\v2.jpg,v2.jpg,협력사,광고시안,.jpg,2024-12-27 23:49:41,root
test_workspace\folder_4555_G\이슈.docx,이슈.docx,협력사,지원요청,.docx,2024-11-15 18:58:41,random_folder
test_workspace\folder_1249_V\-최종(최종).txt,-최종(최종).txt,협력사,지원요청,.txt,2025-06-02 15:51:41,random_folder
test_workspace\folder_4687_T\-최종(1)_44.jpg,-최종(1)_44.jpg,외부고객,개선안,.jpg,2024-10-12 03:58:41,random_folder
test_workspace\회의ivl.png,회의ivl.png,협력사,예산안,.png,2025-08-12 07:37:41,root
test_workspace\folder_9407_P\계약b8_82.jpg,계약b8_82.jpg,2025 3분기 마케팅 캠페인,이슈,.jpg,2025-01-25 02:24:41,random_folder
test_workspace\-최종본(1).pdf,-최종본(1).pdf,2025 3분기 마케팅 캠페인,캠페인제안서,.pdf,2025-02-04 12:27:41,root
test_workspace\folder_7026_Z\자료.png,자료.png,협력사,예산안,.png,2025-01-23 03:11:41,random_folder
test_workspace\-최종본(최종).txt,-최종본(최종).txt,내부지원,QnA,.txt,2024-12-03 22:50:41,root
test_workspace\신제품_퀀텀_출시\-ver80w.txt,-ver80w.txt,신제품 '퀀텀' 출시,기획안,.txt,2025-08-03 13:33:41,project_folder
test_workspace\사내_업무_효율화_TF\참고tp8al.pptx,참고tp8al.pptx,사내 업무 효율화 TF,캠페인제안서,.pptx,2025-08-06 16:09:41,project_folder
test_workspace\-사본.pptx,-사본.pptx,신제품 '퀀텀' 출시,지원요청,.pptx,2025-03-13 14:41:41,root
test_workspace\folder_5179_F\결과to_63.docx,결과to_63.docx,내부지원,개발일정,.docx,2024-10-15 03:30:41,random_folder
test_workspace\folder_6561_Y\v3gjv.png,v3gjv.png,협력사,회의록,.png,2025-07-28 04:04:41,random_folder
test_workspace\사내_업무_효율화_TF\-최종본(1)@#.xlsx,-최종본(1)@#.xlsx,사내 업무 효율화 TF,개선안,.xlsx,2024-08-21 04:40:41,project_folder
test_workspace\2025_3분기_마케팅_캠페인\-최종수정.txt,-최종수정.txt,2025 3분기 마케팅 캠페인,회의록,.txt,2025-03-31 18:15:41,project_folder
test_workspace\folder_4546_U\-최종수정.txt,-최종수정.txt,외부고객,결과보고서,.txt,2024-11-03 11:01:41,random_folder
test_workspace\사내_업무_효율화_TF\v1.pptx,v1.pptx,사내 업무 효율화 TF,견적,.pptx,2025-05-09 21:35:41,project_folder
